INFO      ::     INPUT       Input schedule: [(400, 'T'), (600, 'h'), (680, 'i'), (750, 's'), (900, ' '), (1000, 'i'), (1100, 's'), (1150, ' '), (1200, 'a'), (1230, ' '), (1500, 'w'), (1600, 'a'), (2000, 'y'), (2200, '\x00')]
DEBUG     ::     SYSTEM      ControlUnit: time=1978, instructions executed=398, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1982, instructions executed=399, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1986, instructions executed=400, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1990, instructions executed=401, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1994, instructions executed=402, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1998, instructions executed=403, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 1 interruptions
DEBUG     ::     INTER       Processing Interruption: INPUT
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2007, instructions executed=404, interruption = True
INFO      ::     INSTR       Processing READ ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: [121]
DEBUG     ::     SYSTEM      ControlUnit: time=2011, instructions executed=404, interruption = True
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     SYSTEM      Data stack: [121, 121]
DEBUG     ::     SYSTEM      ControlUnit: time=2015, instructions executed=404, interruption = True
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     SYSTEM      Data stack: [121, 121, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=2018, instructions executed=404, interruption = True
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 121 and 0
DEBUG     ::     SYSTEM      Data stack: [121]
DEBUG     ::     SYSTEM      ControlUnit: time=2023, instructions executed=404, interruption = True
INFO      ::     INSTR       Processing JEQ ADDRESS 1
DEBUG     ::     SYSTEM      Data stack: [121]
DEBUG     ::     SYSTEM      ControlUnit: time=2026, instructions executed=404, interruption = True
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2031, instructions executed=404, interruption = True
INFO      ::     INSTR       Processing RETURN
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2034, instructions executed=404, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2038, instructions executed=405, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2042, instructions executed=406, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2046, instructions executed=407, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2050, instructions executed=408, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2054, instructions executed=409, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2058, instructions executed=410, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2062, instructions executed=411, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2066, instructions executed=412, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2070, instructions executed=413, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2074, instructions executed=414, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2078, instructions executed=415, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2082, instructions executed=416, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2086, instructions executed=417, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2090, instructions executed=418, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2094, instructions executed=419, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2098, instructions executed=420, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2102, instructions executed=421, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2106, instructions executed=422, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2110, instructions executed=423, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2114, instructions executed=424, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2118, instructions executed=425, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2122, instructions executed=426, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2126, instructions executed=427, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2130, instructions executed=428, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2134, instructions executed=429, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2138, instructions executed=430, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2142, instructions executed=431, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2146, instructions executed=432, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2150, instructions executed=433, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2154, instructions executed=434, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2158, instructions executed=435, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2162, instructions executed=436, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2166, instructions executed=437, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2170, instructions executed=438, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2174, instructions executed=439, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2178, instructions executed=440, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2182, instructions executed=441, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2186, instructions executed=442, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2190, instructions executed=443, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2194, instructions executed=444, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2198, instructions executed=445, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Have 1 interruptions
DEBUG     ::     INTER       Processing Interruption: INPUT
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=2207, instructions executed=446, interruption = True
INFO      ::     INSTR       Processing READ ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: [0]
DEBUG     ::     SYSTEM      ControlUnit: time=2211, instructions executed=446, interruption = True
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     SYSTEM      Data stack: [0, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=2215, instructions executed=446, interruption = True
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     SYSTEM      Data stack: [0, 0, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=2218, instructions executed=446, interruption = True
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 0 and 0
DEBUG     ::     SYSTEM      Data stack: [0]
DEBUG     ::     SYSTEM      ControlUnit: time=2223, instructions executed=446, interruption = True
INFO      ::     INSTR       Processing JEQ ADDRESS 1
DEBUG     ::     SYSTEM      Data stack: [0]
DEBUG     ::     SYSTEM      ControlUnit: time=2227, instructions executed=446, interruption = False
INFO      ::     INSTR       Processing HALT
DEBUG     ::     INTER       Have 1 interruptions
DEBUG     ::     INTER       Processing Interruption: HALT
INFO      ::     SYSTEM      Halting
INFO      ::     SYSTEM      Execution finished, state: ControlUnit: time=2234, instructions executed=447, interruption = False
INFO      ::     INPUT       Turning off input device.
INFO      ::     OUTPUT      Turning off output device.
